mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__max_depth,param_classifier__min_samples_leaf,param_classifier__min_samples_split,param_classifier__n_estimators,param_feature_selector__k,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
45.49501075744629,1.7447786823903129,0.6577420711517334,0.13528843187475378,,1,5,100,20,"{'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 100, 'feature_selector__k': 20}",0.834896190297132,0.8055832366746697,0.8461582511058934,0.8094546889613303,0.8041515271468184,0.8200487788371689,0.01718347712700475,139
49.043197107315066,3.9241421851739515,0.6306859016418457,0.09437123771443029,,1,5,100,25,"{'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 100, 'feature_selector__k': 25}",0.9154421400538486,0.891819783800949,0.9105886837983262,0.9110022487280199,0.8777765964497287,0.9013258905661745,0.014308284764785075,134
99.85254278182984,2.9056030612378483,1.3145902156829834,0.06289048312835573,,1,5,200,all,"{'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 200, 'feature_selector__k': 'all'}",1.0,0.9997890628644721,0.9998944813759629,1.0,0.9997891629770188,0.9998945414434907,9.43115790535888e-05,21
73.03934741020203,2.7085234994706893,1.3109625816345214,0.338059654624496,,1,5,200,15,"{'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 200, 'feature_selector__k': 15}",0.9128154871706773,0.9163887041812406,0.9138564574294422,0.9255547086034119,0.9064544360770379,0.915013958692362,0.006203802824946253,129
77.10763273239135,4.460715226090633,1.2964738368988038,0.26758193929519664,,1,5,200,20,"{'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 200, 'feature_selector__k': 20}",0.9343232662158799,0.9285152368292433,0.9507565405028333,0.9305103797689362,0.9319710218227331,0.9352152890279252,0.007998479135468318,128
79.45179882049561,4.012499893617947,1.2968057632446288,0.253697410113495,,1,5,200,25,"{'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 200, 'feature_selector__k': 25}",0.9907227705386396,0.9904049132034234,0.9771213798552333,0.9963101518727354,0.9918797712388268,0.9892877973417716,0.00643988512665237,66
139.20104236602782,3.616823710405379,2.1883707523345945,0.34272574665198285,,1,5,300,all,"{'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 300, 'feature_selector__k': 'all'}",1.0,0.9998945814885095,1.0,1.0,0.9998945814885095,0.9999578325954038,5.1644312519082657e-05,1
90.11271233558655,3.263632662381196,1.9534605026245118,0.37912322899297973,,1,5,300,15,"{'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 300, 'feature_selector__k': 15}",0.9399110480001619,0.9521311858791653,0.9520236650041978,0.9514944700832676,0.9516991001283643,0.9494518938190314,0.004775822565877325,116
95.81289615631104,3.5427749437233853,1.7111387252807617,0.022464063927162197,,1,5,300,20,"{'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 300, 'feature_selector__k': 20}",0.9589917985799635,0.9760628899008265,0.9736374632361701,0.9634102658208358,0.962874463471835,0.9669953762019261,0.0066367057758292365,98
100.00401296615601,3.5625164759669574,1.8763386726379394,0.10298871613792669,,1,5,300,25,"{'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 300, 'feature_selector__k': 25}",0.9994728073300004,0.9986292590129824,0.9982065838415548,0.9917759545280804,0.9928282375046026,0.9961825684434442,0.0032118028349140747,46
68.499267244339,4.695300758312395,0.7768208026885987,0.16698121448716294,,2,2,100,all,"{'classifier__max_depth': None, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100, 'feature_selector__k': 'all'}",0.9904066151167142,0.9898766192954118,0.9889271519041708,0.9908274882623045,0.9892432072135495,0.9898562163584301,0.0007050766137221306,61
51.167254114151,1.249355753940247,0.656710147857666,0.14158554885799718,,2,2,100,15,"{'classifier__max_depth': None, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100, 'feature_selector__k': 15}",0.741488181013095,0.7545469616943369,0.7675046287035886,0.744398652965664,0.7863374005056484,0.7588551649764665,0.016487874207858695,144
56.7251814365387,3.494507940829625,0.8016170024871826,0.20132968417537883,,2,2,100,20,"{'classifier__max_depth': None, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100, 'feature_selector__k': 20}",0.8046384745731151,0.8055832366746697,0.8092596697207,0.8109336516111413,0.8464571871698163,0.8153744439498884,0.0157122678497479,140
60.64046831130982,3.9991286201146363,0.8460359573364258,0.17507057382958388,,2,2,100,25,"{'classifier__max_depth': None, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100, 'feature_selector__k': 25}",0.8986802963892008,0.8817057135631877,0.9088992845757199,0.9137453325027997,0.9015082756034334,0.9009077805268684,0.010979148721970778,135
884.8285422801971,2.2232907205483503,1.0344504833221435,0.23622539793969546,,2,2,200,all,"{'classifier__max_depth': None, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 200, 'feature_selector__k': 'all'}",1.0,0.9997890628644721,0.9998944813759629,1.0,0.9997891629770188,0.9998945414434907,9.43115790535888e-05,21
852.0746261119842,6.97530366012072,0.6967562198638916,0.2199422753864809,,2,2,200,15,"{'classifier__max_depth': None, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 200, 'feature_selector__k': 15}",0.9057548496019225,0.9163887041812406,0.9138564574294422,0.9110002464770895,0.9223776369394473,0.9138755789258284,0.00552838016223326,130
844.5439822196961,2.829931010487463,1.1284951210021972,0.22820094696652746,,2,2,200,20,"{'classifier__max_depth': None, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 200, 'feature_selector__k': 20}",0.9343232662158799,0.9550828040883563,0.954869864701898,0.9336740363516667,0.9319710218227331,0.9419841986361067,0.010636035421055021,121
214.2958031177521,314.3696137608425,0.9830397605895996,0.2111197862252379,,2,2,200,25,"{'classifier__max_depth': None, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 200, 'feature_selector__k': 25}",0.9762799339016923,0.9919870918887013,0.9811219773269109,0.9862951930560335,0.9733157015116394,0.9817999795369955,0.006736434770296059,68
108.8310881614685,2.5482753833636136,1.561956024169922,0.30752089189334514,,2,2,300,all,"{'classifier__max_depth': None, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 300, 'feature_selector__k': 'all'}",1.0,0.9998945814885095,1.0,1.0,0.9998945814885095,0.9999578325954038,5.1644312519082657e-05,1
69.53282141685486,2.8068479455436752,1.743634080886841,0.3706563320058455,,2,2,300,15,"{'classifier__max_depth': None, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 300, 'feature_selector__k': 15}",0.9464450935741962,0.9543452749581078,0.9520236650041978,0.9514944700832676,0.9516991001283643,0.9512015207496269,0.0025890583509865857,115
68.78556509017945,0.990463982685721,1.4586544990539552,0.2978782626976924,,2,2,300,20,"{'classifier__max_depth': None, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 300, 'feature_selector__k': 20}",0.9571997839971697,0.9615172376785982,0.9736374632361701,0.9744839148170372,0.9711036146836273,0.9675884028825203,0.006946630539854312,96
76.40674934387206,4.101779558668596,1.5741395950317383,0.35660419641840085,,2,2,300,25,"{'classifier__max_depth': None, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 300, 'feature_selector__k': 25}",0.9940962630188859,0.9986292590129824,0.9982065838415548,0.999156651908075,0.9988399959234171,0.997785750740983,0.0018703865520043423,36
50.66538925170899,3.028464360436217,0.5140910148620605,0.08180074648457893,,2,5,100,all,"{'classifier__max_depth': None, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 100, 'feature_selector__k': 'all'}",0.9904066151167142,0.9898766192954118,0.9889271519041708,0.9908274882623045,0.9892432072135495,0.9898562163584301,0.0007050766137221306,61
37.94678158760071,2.7880282715611355,0.4339889049530029,0.04212435981484797,,2,5,100,15,"{'classifier__max_depth': None, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 100, 'feature_selector__k': 15}",0.7542438209034596,0.7609808947218463,0.7695089819975617,0.7592598599345384,0.7531190564432535,0.7594225228001319,0.0058437022997846364,142
39.41912002563477,1.7542347265161062,0.5146169185638427,0.12579310262870153,,2,5,100,20,"{'classifier__max_depth': None, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 100, 'feature_selector__k': 20}",0.8046384745731151,0.8412121907448353,0.8092596697207,0.8561647003561403,0.837491107503055,0.8297532285795691,0.019695102178210605,137
45.658655118942264,3.4422855477325642,0.6416660785675049,0.12056416075640092,,2,5,100,25,"{'classifier__max_depth': None, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 100, 'feature_selector__k': 25}",0.9088007738299395,0.8916124507170962,0.9017307256818116,0.9137453325027997,0.9172109285258487,0.9066200422514991,0.00913044844069334,133
84.53875255584717,4.836556249122489,0.9606772899627686,0.026748221026830984,,2,5,200,all,"{'classifier__max_depth': None, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 200, 'feature_selector__k': 'all'}",1.0,0.9997890628644721,0.9998944813759629,1.0,0.9997891629770188,0.9998945414434907,9.43115790535888e-05,21
59.2665301322937,2.1941741781863007,0.8887753486633301,0.04921795398153324,,2,5,200,15,"{'classifier__max_depth': None, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 200, 'feature_selector__k': 15}",0.9128154871706773,0.9163887041812406,0.9138564574294422,0.9255547086034119,0.8803062402753175,0.9097843195320179,0.015408118048818562,132
64.11532340049743,5.483815769036529,0.9847056865692139,0.09132905457898129,,2,5,200,20,"{'classifier__max_depth': None, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 200, 'feature_selector__k': 20}",0.9343232662158799,0.9271454969676911,0.9507565405028333,0.95254905564836,0.9319710218227331,0.9393490762314995,0.010324645250343208,125
70.53167095184327,5.2418454125269305,1.5867792606353759,0.24626495090174744,,2,5,200,25,"{'classifier__max_depth': None, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 200, 'feature_selector__k': 25}",0.9920935115256572,0.9836577280178377,0.9932495111003791,0.9821831703200739,0.9953584820054705,0.9893084805938838,0.0053402563046733124,65
133.69010467529296,2.2153467544963727,1.9901861190795898,0.3078434665361764,,2,5,300,all,"{'classifier__max_depth': None, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 300, 'feature_selector__k': 'all'}",1.0,0.9998945814885095,1.0,1.0,0.9998945814885095,0.9999578325954038,5.1644312519082657e-05,1
91.3502167224884,1.852711490120692,2.0441290855407717,0.4414533657208176,,2,5,300,15,"{'classifier__max_depth': None, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 300, 'feature_selector__k': 15}",0.9464450935741962,0.9521311858791653,0.894124574847043,0.9514944700832676,0.9439991438375022,0.937638893644235,0.021970441109780012,126
99.37605638504029,4.220023573930654,1.9111337661743164,0.4246209843017359,,2,5,300,20,"{'classifier__max_depth': None, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 300, 'feature_selector__k': 20}",0.9768076271344245,0.9760628899008265,0.9625696207676671,0.9771191773792096,0.9609741271137011,0.9707066884591657,0.007320723758097496,88
100.43828840255738,4.65848421645739,2.4686396598815916,0.5300412335148204,,2,5,300,25,"{'classifier__max_depth': None, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 300, 'feature_selector__k': 25}",0.9978915296576412,0.9986292590129824,0.9985236402763987,0.9963103520978284,0.9982067840666478,0.9979123130222998,0.000841564794047285,34
103.04614686965942,3.5663381704515476,1.7228590965270996,0.05151510014505082,15,1,2,100,all,"{'classifier__max_depth': 15, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100, 'feature_selector__k': 'all'}",0.9998944813759629,0.9997891629770188,1.0,1.0,0.9998945814885095,0.9999156451682982,7.889335166662065e-05,9
81.95965647697449,4.411104939693709,2.4464768886566164,0.8342919854087731,15,1,2,100,15,"{'classifier__max_depth': 15, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100, 'feature_selector__k': 15}",0.9253611910509795,0.9464351824320902,0.9513915543854401,0.9620432289980396,0.955806717912277,0.9482075749557654,0.01252524374407486,118
88.13295230865478,2.5820496109761244,2.4653482913970945,0.6838206146497273,15,1,2,100,20,"{'classifier__max_depth': 15, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100, 'feature_selector__k': 20}",0.9731177790071599,0.9686816919580993,0.9725821768832521,0.969950218035115,0.9573890968226481,0.9683441925412548,0.005717604130711078,95
86.91843400001525,4.192604378882446,2.1584139347076414,0.5039361690565948,15,1,2,100,25,"{'classifier__max_depth': 15, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100, 'feature_selector__k': 25}",0.9945174365021158,0.9989453143223612,0.9982072846293804,0.9958885779393195,0.997784709570499,0.9970686645927351,0.0016267980505072866,42
3412.2872014522554,3.7654625512423596,1.8467371940612793,0.384257234497486,15,1,2,200,all,"{'classifier__max_depth': 15, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 200, 'feature_selector__k': 'all'}",0.9997889627519257,0.9998945814885095,1.0,1.0,0.9998945814885095,0.9999156251457888,7.895221984063226e-05,13
3385.565774822235,5.713360559061797,2.7360374450683596,0.49253403694757963,15,1,2,200,15,"{'classifier__max_depth': 15, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 200, 'feature_selector__k': 15}",0.9667916671922576,0.9725848799220083,0.9715305946945557,0.9726901983209524,0.9653023929501546,0.9697799466159858,0.0031106361174901473,91
3373.7897902965547,8.062868293703538,4.501532173156738,1.0289000563470039,15,1,2,200,20,"{'classifier__max_depth': 15, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 200, 'feature_selector__k': 20}",0.9718529570943656,0.9793321652201404,0.9802802310357303,0.9762762297374709,0.9721561979977891,0.9759795562170993,0.0035062998900117557,76
798.2683773040771,1293.9127466373225,2.8895074367523192,0.9612120343475411,15,1,2,200,25,"{'classifier__max_depth': 15, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 200, 'feature_selector__k': 25}",0.99188227405249,0.9990507328338517,0.9948300879849126,0.9912484615204412,0.9976790908339156,0.9949381294451222,0.003078634453782035,53
281.58695192337035,5.272277775952366,4.86192307472229,3.3721818716665783,15,1,2,300,all,"{'classifier__max_depth': 15, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 300, 'feature_selector__k': 'all'}",0.9998944813759629,0.9998945814885095,1.0,1.0,0.9998945814885095,0.9999367288705964,5.166067376327001e-05,5
268.625234413147,15.491754077649858,12.722675037384032,11.253429177988327,15,1,2,300,15,"{'classifier__max_depth': 15, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 300, 'feature_selector__k': 15}",0.9719573744803909,0.9761705108883407,0.9736400661623799,0.9742725772313234,0.9403185060645176,0.9672718069653905,0.013543909431293182,97
333.98020362854004,25.922465876090655,11.785580730438232,9.774107750765284,15,1,2,300,20,"{'classifier__max_depth': 15, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 300, 'feature_selector__k': 20}",0.9723801497643652,0.9856590779354151,0.9769085405813214,0.9784902187038669,0.9732102830001489,0.9773296539970234,0.004740682643925871,74
340.80185971260073,8.817921058039774,5.861109256744385,2.129266180396126,15,1,2,300,25,"{'classifier__max_depth': 15, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 300, 'feature_selector__k': 25}",0.9995782258414911,0.9974694551614925,0.9950411252329869,0.9943071000418671,0.9995781257289446,0.9971948064013564,0.0022096842208757434,39
274.7714055538178,7.926259678104886,5.100749778747558,3.4315391942464317,15,1,5,100,all,"{'classifier__max_depth': 15, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 100, 'feature_selector__k': 'all'}",0.9998944813759629,0.9997891629770188,1.0,1.0,0.9998945814885095,0.9999156451682982,7.889335166662065e-05,9
177.40809235572814,27.312211282054594,4.528393411636353,3.500121925837383,15,1,5,100,15,"{'classifier__max_depth': 15, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 100, 'feature_selector__k': 15}",0.947183924167549,0.927876318557322,0.9513915543854401,0.9620432289980396,0.923540844617519,0.9424071741451738,0.014534065041988562,120
127.89934706687927,26.216675009714464,1.9443642616271972,0.06633122166048452,15,1,5,100,20,"{'classifier__max_depth': 15, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 100, 'feature_selector__k': 20}",0.9586756431580383,0.9722664219115129,0.963201030598599,0.9603542302256195,0.9579156888173684,0.9624826029422276,0.005217640650030638,106
106.65382194519043,8.527122306506344,2.3783145427703856,0.6508709656269794,15,1,5,100,25,"{'classifier__max_depth': 15, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 100, 'feature_selector__k': 25}",0.9990510331714914,0.9951497473459663,0.9991561513453424,0.9953609848191337,0.989136687464047,0.9955709208291961,0.003649270584579795,51
177.09648270606993,22.56328471902485,8.313075590133668,4.358895408453708,15,1,5,200,all,"{'classifier__max_depth': 15, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 200, 'feature_selector__k': 'all'}",0.9997889627519257,0.9998945814885095,1.0,1.0,0.9998945814885095,0.9999156251457888,7.895221984063226e-05,13
150.939616727829,13.539470425449942,16.530889987945557,6.92225259898271,15,1,5,200,15,"{'classifier__max_depth': 15, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 200, 'feature_selector__k': 15}",0.9667916671922576,0.9706857449144329,0.9715305946945557,0.9729018362443058,0.9683616321468596,0.9700542950384822,0.002199842206471218,89
180.89633989334106,4.58761403918878,2.163293790817261,0.8223780485491821,15,1,5,200,20,"{'classifier__max_depth': 15, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 200, 'feature_selector__k': 20}",0.9718529570943656,0.9729018362443058,0.9752214439472855,0.9802825336243005,0.9708899745093434,0.9742297490839201,0.003352200658507932,79
161.79327778816224,15.846544951624242,3.864041471481323,1.3147822308056785,15,1,5,200,25,"{'classifier__max_depth': 15, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 200, 'feature_selector__k': 25}",0.9992617700819262,0.9981014656677036,0.9974675530231085,0.9935685697861535,0.997891129207455,0.9972580975532693,0.0019382047978427916,38
177.23592386245727,8.858970370875054,4.233174133300781,0.7591995426013566,15,1,5,300,all,"{'classifier__max_depth': 15, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 300, 'feature_selector__k': 'all'}",0.9998944813759629,0.9998945814885095,1.0,1.0,0.9998945814885095,0.9999367288705964,5.166067376327001e-05,5
148.17842817306519,6.2300659605199105,5.220613241195679,0.1606113643980445,15,1,5,300,15,"{'classifier__max_depth': 15, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 300, 'feature_selector__k': 15}",0.934093207583966,0.973745584786417,0.9750101063615717,0.9797556412919405,0.9714206711184714,0.9668050422284733,0.01658059335723145,100
149.36526856422424,8.83250702618095,5.80657730102539,1.068121542816038,15,1,5,300,20,"{'classifier__max_depth': 15, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 300, 'feature_selector__k': 20}",0.983976186028333,0.9768023211694588,0.9769085405813214,0.9809153450308838,0.9820711443805126,0.9801347074381018,0.002850582104540471,70
148.57586526870728,5.257489101268522,5.160512924194336,0.6019719108510855,15,1,5,300,25,"{'classifier__max_depth': 15, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5, 'classifier__n_estimators': 300, 'feature_selector__k': 25}",0.9995782258414911,0.9991561513453424,0.9998944813759629,0.993780207709507,0.9998945814885095,0.9984607295521626,0.002355897697875903,33
117.94272623062133,4.966528518005482,2.139388608932495,0.4767447232087677,15,2,2,100,all,"{'classifier__max_depth': 15, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100, 'feature_selector__k': 'all'}",0.9998944813759629,0.9997891629770188,1.0,1.0,0.9998945814885095,0.9999156451682982,7.889335166662065e-05,9
88.95213689804078,2.728067023471268,2.378219223022461,0.794478057162598,15,2,2,100,15,"{'classifier__max_depth': 15, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100, 'feature_selector__k': 15}",0.9441279886848795,0.9464351824320902,0.9506522232293544,0.9550833046510887,0.9509579669464411,0.9494513331887708,0.0038174951687152837,117
